"Date","Price","Open","High","Low","Vol.","Change %"
"05/16/2022","136.26","135.87","141.60","133.82","4.54M","-1.20%"
"05/17/2022","142.28","137.52","143.89","136.09","5.96M","4.42%"
"05/18/2022","137.71","138.41","144.13","136.29","4.98M","-3.21%"
"05/19/2022","143.38","140.87","148.50","140.46","7.71M","4.12%"
"05/20/2022","136.25","143.07","144.77","131.35","5.88M","-4.97%"
"05/23/2022","137.62","137.60","141.31","136.24","4.28M","1.01%"
"05/24/2022","132.06","136.24","136.60","126.77","6.15M","-4.04%"
"05/25/2022","130.85","130.98","133.00","126.28","5.34M","-0.92%"
"05/26/2022","135.80","130.85","136.14","126.53","5.16M","3.78%"
"05/27/2022","147.66","137.38","148.54","136.59","7.59M","8.73%"
"05/31/2022","145.33","145.05","149.44","142.74","8.34M","-1.58%"
"06/01/2022","143.40","146.09","149.08","140.87","3.65M","-1.33%"
"06/02/2022","140.18","140.20","142.50","130.92","7.15M","-2.25%"
"06/03/2022","137.15","139.58","143.38","135.07","4.06M","-2.16%"
"06/06/2022","140.00","137.99","143.00","136.71","3.14M","2.08%"
"06/07/2022","145.34","139.37","146.35","137.96","4.07M","3.81%"
"06/08/2022","148.53","147.47","152.73","146.75","4.71M","2.19%"
"06/09/2022","134.04","148.46","148.74","134.00","7.53M","-9.76%"
"06/10/2022","127.12","132.89","134.69","124.53","6.27M","-5.16%"
"06/13/2022","117.13","122.71","124.78","115.61","6.70M","-7.86%"
"06/14/2022","121.56","117.26","123.15","115.89","5.50M","3.78%"
"06/15/2022","128.53","122.44","131.38","122.44","6.97M","5.73%"
"06/16/2022","121.08","124.38","125.25","118.06","5.72M","-5.80%"
"06/17/2022","128.03","120.73","128.77","120.20","8.36M","5.74%"
"06/21/2022","129.99","130.49","134.57","129.67","4.32M","1.53%"
"06/22/2022","136.07","127.50","139.90","126.59","6.05M","4.68%"
"06/23/2022","143.26","136.04","143.66","132.80","4.72M","5.28%"
"06/24/2022","144.27","143.99","144.89","138.22","8.48M","0.71%"
"06/27/2022","145.36","143.00","146.40","138.49","4.39M","0.76%"
"06/28/2022","142.19","143.40","149.79","140.95","3.99M","-2.18%"
"06/29/2022","142.81","140.43","144.36","138.62","2.91M","0.44%"
"06/30/2022","142.85","143.40","147.35","135.52","5.63M","0.03%"
"07/01/2022","149.95","141.93","151.10","139.54","4.84M","4.97%"
"07/05/2022","155.54","148.66","158.79","146.84","6.02M","3.73%"
"07/06/2022","159.56","154.51","161.01","150.40","4.96M","2.58%"
"07/07/2022","172.40","159.50","173.66","159.38","7.63M","8.05%"
"07/08/2022","176.23","170.72","180.73","170.36","7.55M","2.22%"
"07/11/2022","175.26","173.51","180.48","171.29","6.60M","-0.55%"
"07/12/2022","173.25","174.73","176.90","170.16","5.14M","-1.15%"
"07/13/2022","171.24","168.88","176.65","167.15","4.08M","-1.16%"
"07/14/2022","159.92","169.24","170.86","155.93","6.76M","-6.61%"
"07/15/2022","166.91","161.00","167.00","155.93","4.27M","4.37%"
"07/18/2022","163.40","169.11","172.73","162.56","3.52M","-2.10%"
"07/19/2022","167.14","166.76","167.98","161.27","3.01M","2.29%"
"07/20/2022","166.89","167.00","172.51","163.92","2.89M","-0.15%"
"07/21/2022","168.89","165.36","171.89","165.25","2.52M","1.20%"
"07/22/2022","163.52","170.00","171.10","161.43","2.93M","-3.18%"
"07/25/2022","165.69","162.75","167.27","159.13","2.49M","1.33%"
"07/26/2022","160.90","166.30","166.30","159.90","2.88M","-2.89%"
"07/27/2022","158.02","161.00","161.28","154.10","4.28M","-1.79%"
"07/28/2022","158.07","157.00","158.81","151.73","3.49M","0.03%"
"07/29/2022","164.09","161.44","164.60","159.44","3.86M","3.81%"
"08/01/2022","161.51","163.85","166.18","160.06","3.79M","-1.57%"
"08/02/2022","160.81","161.03","165.29","160.76","3.52M","-0.43%"
"08/03/2022","186.49","167.74","189.33","167.74","13.75M","15.97%"
"08/04/2022","194.18","185.75","197.44","185.47","6.88M","4.12%"
"08/05/2022","186.84","189.27","192.40","182.26","5.43M","-3.78%"
"08/08/2022","182.94","185.20","190.28","180.09","4.08M","-2.09%"
"08/09/2022","171.14","176.01","180.71","169.20","5.08M","-6.45%"
"08/10/2022","174.27","174.09","176.68","169.82","3.55M","1.83%"
"08/11/2022","171.81","174.43","179.85","171.06","3.34M","-1.41%"
"08/12/2022","171.18","172.68","173.95","168.64","2.82M","-0.37%"
"08/15/2022","176.78","172.85","179.33","171.85","4.88M","3.27%"
"08/16/2022","167.96","176.00","180.13","166.60","5.05M","-4.99%"
"08/17/2022","158.00","165.04","167.62","157.68","5.52M","-5.93%"
"08/18/2022","150.00","157.00","158.51","148.26","7.04M","-5.06%"
"08/19/2022","146.10","147.64","150.75","144.99","4.69M","-2.60%"
"08/22/2022","142.47","145.25","148.88","141.57","4.49M","-2.48%"
"08/23/2022","143.78","141.70","144.81","139.21","3.68M","0.92%"
"08/24/2022","141.43","142.66","144.22","140.63","3.49M","-1.63%"
"08/25/2022","142.05","142.25","142.28","137.78","3.42M","0.44%"
"08/26/2022","136.70","142.80","145.50","136.66","4.00M","-3.77%"
"08/29/2022","137.26","135.09","139.37","135.00","3.24M","0.41%"
"08/30/2022","135.93","137.90","138.00","132.82","3.61M","-0.97%"
"08/31/2022","132.27","136.95","139.88","131.71","4.40M","-2.69%"
"09/01/2022","138.95","131.13","139.00","130.11","6.66M","5.05%"
"09/02/2022","138.57","140.36","140.93","137.47","5.27M","-0.27%"
"09/06/2022","130.08","138.00","138.40","129.82","5.87M","-6.13%"
"09/07/2022","134.90","129.68","135.10","129.58","3.97M","3.71%"
"09/08/2022","141.28","136.70","142.26","136.10","5.05M","4.73%"
"09/09/2022","142.28","142.04","142.65","138.06","3.50M","0.71%"
"09/12/2022","140.32","142.00","144.79","139.76","3.44M","-1.38%"
"09/13/2022","131.30","136.06","138.23","131.05","4.91M","-6.43%"
"09/14/2022","139.40","134.01","141.82","133.59","7.90M","6.17%"
"09/15/2022","135.86","138.61","139.84","135.58","4.36M","-2.54%"
"09/16/2022","137.74","134.37","139.88","133.76","7.56M","1.38%"
"09/19/2022","127.90","135.70","135.99","123.69","11.47M","-7.14%"
"09/20/2022","129.71","125.80","134.35","125.79","8.55M","1.41%"
"09/21/2022","125.76","130.37","131.79","125.68","3.85M","-3.04%"
"09/22/2022","124.32","124.32","126.08","122.90","3.47M","-1.15%"
"09/23/2022","123.64","122.81","125.01","121.25","3.94M","-0.55%"
"09/26/2022","119.69","123.34","125.88","119.56","3.82M","-3.19%"
"09/27/2022","122.23","120.58","125.16","120.25","3.80M","2.12%"
"09/28/2022","122.15","123.58","126.29","121.82","4.25M","-0.07%"
"09/29/2022","118.07","119.90","120.58","115.03","4.76M","-3.34%"
"09/30/2022","118.25","118.44","122.58","118.08","3.86M","0.15%"
"10/03/2022","120.99","119.32","122.40","115.41","3.81M","2.32%"
"10/04/2022","125.67","123.67","126.41","123.50","3.46M","3.87%"
"10/05/2022","125.62","122.40","126.74","121.61","2.28M","-0.04%"
"10/06/2022","125.15","124.78","127.64","122.93","2.36M","-0.37%"
"10/07/2022","119.32","121.50","123.36","118.46","3.16M","-4.66%"
"10/10/2022","123.42","119.32","125.25","118.47","3.82M","3.44%"
"10/11/2022","120.72","123.29","124.78","118.94","2.96M","-2.19%"
"10/12/2022","130.72","135.55","141.47","129.61","17.68M","8.28%"
"10/13/2022","134.72","126.36","136.12","126.19","5.07M","3.06%"
"10/14/2022","134.00","135.68","136.16","131.31","4.58M","-0.53%"
"10/17/2022","139.25","135.52","140.32","133.00","4.64M","3.92%"
"10/18/2022","134.09","140.74","141.00","132.39","5.10M","-3.71%"
"10/19/2022","123.52","132.50","133.29","122.92","6.02M","-7.88%"
"10/20/2022","118.38","122.94","124.69","118.31","5.50M","-4.16%"
"10/21/2022","128.32","123.77","130.30","122.03","8.13M","8.40%"
"10/24/2022","133.02","127.49","133.96","126.72","4.10M","3.66%"
"10/25/2022","136.57","134.00","138.35","133.00","4.35M","2.67%"
"10/26/2022","142.00","137.25","147.68","137.02","5.74M","3.98%"
"10/27/2022","144.11","143.38","146.25","140.80","3.67M","1.49%"
"10/28/2022","150.97","142.84","151.19","142.84","4.57M","4.76%"
"10/31/2022","150.33","149.43","154.34","148.57","3.68M","-0.42%"
"11/01/2022","154.62","154.77","158.88","152.41","4.34M","2.85%"
"11/02/2022","148.62","154.20","156.18","148.30","5.05M","-3.88%"
"11/03/2022","147.50","138.76","150.75","135.09","9.19M","-0.75%"
"11/04/2022","158.41","149.62","160.74","143.65","8.11M","7.40%"
"11/07/2022","164.04","158.46","165.49","155.81","4.86M","3.55%"
"11/08/2022","164.61","162.46","167.49","159.06","3.39M","0.35%"
"11/09/2022","163.21","162.50","169.83","162.35","3.81M","-0.85%"
"11/10/2022","168.56","164.52","169.28","161.71","4.89M","3.28%"
"11/11/2022","171.20","168.31","172.13","162.74","3.61M","1.57%"
"11/14/2022","179.03","169.27","184.24","169.27","6.66M","4.57%"
"11/15/2022","185.47","180.66","187.87","178.35","5.16M","3.60%"
"11/16/2022","185.25","184.44","188.65","182.88","4.03M","-0.12%"
"11/17/2022","183.90","181.33","184.44","178.98","3.37M","-0.73%"
"11/18/2022","181.59","184.00","188.45","181.22","3.55M","-1.26%"
"11/21/2022","176.75","179.71","180.79","175.17","3.10M","-2.67%"
"11/22/2022","179.59","176.08","179.83","170.27","3.31M","1.61%"
"11/23/2022","176.81","178.01","179.36","174.58","2.31M","-1.55%"
"11/25/2022","176.40","175.01","179.14","173.41","1.22M","-0.23%"
"11/28/2022","175.38","177.09","184.22","174.67","3.75M","-0.58%"
"11/29/2022","173.15","176.15","179.00","171.53","2.84M","-1.27%"
"11/30/2022","175.91","173.52","176.75","169.06","3.72M","1.59%"
"12/01/2022","181.48","173.41","185.90","172.38","4.87M","3.17%"
"12/02/2022","182.35","178.50","182.80","177.00","2.77M","0.48%"
"12/05/2022","175.93","180.99","183.68","173.59","3.53M","-3.52%"
"12/06/2022","173.54","175.02","175.78","169.70","3.39M","-1.36%"
"12/07/2022","179.00","172.31","180.38","171.85","3.58M","3.15%"
"12/08/2022","184.70","179.12","185.21","177.52","3.41M","3.18%"
"12/09/2022","177.35","185.00","185.41","177.10","3.50M","-3.98%"
"12/12/2022","165.13","175.53","175.77","162.78","5.20M","-6.89%"
"12/13/2022","197.54","187.33","208.52","184.02","26.24M","19.63%"
"12/14/2022","208.95","195.08","217.25","192.54","21.44M","5.78%"
"12/15/2022","207.25","207.61","212.44","202.09","9.65M","-0.81%"
"12/16/2022","193.29","206.37","209.85","190.62","11.82M","-6.74%"
"12/19/2022","189.89","200.00","204.00","187.86","6.95M","-1.76%"
"12/20/2022","201.16","189.00","204.22","187.54","9.56M","5.94%"
"12/21/2022","210.04","201.85","210.22","199.75","7.58M","4.41%"
"12/22/2022","208.34","209.82","212.47","201.61","5.38M","-0.81%"
"12/23/2022","199.08","206.69","208.99","197.56","6.17M","-4.44%"
"12/27/2022","180.17","199.90","201.43","179.83","6.74M","-9.50%"
"12/28/2022","176.50","180.00","183.75","174.51","5.53M","-2.04%"
"12/29/2022","178.86","178.19","182.50","175.40","3.75M","1.34%"
"12/30/2022","179.62","176.22","179.69","172.31","3.44M","0.42%"
"01/03/2023","178.99","180.85","184.39","178.23","4.03M","-0.35%"
"01/04/2023","177.36","182.42","183.61","175.63","2.84M","-0.91%"
"01/05/2023","173.51","174.80","175.51","171.60","3.05M","-2.17%"
"01/06/2023","180.35","174.96","181.74","171.40","3.58M","3.94%"
"01/09/2023","183.95","181.80","188.36","177.27","4.34M","2.00%"
"01/10/2023","189.65","182.70","189.81","181.50","2.46M","3.10%"
"01/11/2023","186.64","188.57","189.65","182.67","3.15M","-1.59%"
"01/12/2023","188.06","186.54","189.29","179.15","3.88M","0.76%"
"01/13/2023","192.00","185.08","192.12","185.05","3.23M","2.10%"
"01/17/2023","190.69","187.90","194.63","187.64","3.72M","-0.68%"
"01/18/2023","197.02","200.32","207.51","195.02","11.06M","3.32%"
"01/19/2023","190.38","196.21","197.31","190.32","4.27M","-3.37%"
"01/20/2023","193.98","190.60","194.59","188.52","4.05M","1.89%"
"01/23/2023","196.94","192.61","198.86","192.21","2.91M","1.53%"
"01/24/2023","196.76","195.83","197.06","193.21","1.85M","-0.09%"
"01/25/2023","193.07","194.33","194.96","189.75","2.29M","-1.88%"
"01/26/2023","193.24","194.43","195.00","187.55","2.39M","0.09%"
"01/27/2023","189.35","191.91","193.52","188.28","3.35M","-2.01%"
"01/30/2023","180.87","187.23","187.59","180.64","3.20M","-4.48%"
"01/31/2023","176.06","176.50","180.21","173.78","6.21M","-2.66%"
"02/01/2023","174.30","174.70","176.30","167.28","5.61M","-1.00%"
"02/02/2023","176.35","173.40","176.73","170.51","4.06M","1.18%"
"02/03/2023","173.25","172.74","178.74","172.40","2.82M","-1.76%"
"02/06/2023","170.27","171.98","174.41","169.67","2.86M","-1.72%"
"02/07/2023","171.06","170.26","171.87","167.03","2.57M","0.46%"
"02/08/2023","164.34","169.33","170.39","164.15","2.96M","-3.93%"
"02/09/2023","164.48","167.03","170.10","163.19","2.85M","0.09%"
"02/10/2023","169.28","164.00","169.51","162.65","2.95M","2.92%"
"02/13/2023","171.48","168.73","171.77","166.01","2.70M","1.30%"
"02/14/2023","175.62","170.89","176.04","169.29","2.91M","2.41%"
"02/15/2023","177.28","173.17","177.37","172.45","1.96M","0.95%"
"02/16/2023","172.31","173.07","176.20","171.59","2.47M","-2.80%"
"02/17/2023","166.60","163.00","166.72","160.66","5.06M","-3.31%"
"02/21/2023","160.09","165.25","166.86","159.49","3.30M","-3.91%"
"02/22/2023","158.17","160.35","161.49","157.00","3.08M","-1.20%"
"02/23/2023","147.57","153.73","157.50","143.72","9.38M","-6.70%"
"02/24/2023","139.26","140.53","144.27","138.21","6.00M","-5.63%"
"02/27/2023","138.27","139.52","140.91","136.72","4.97M","-0.71%"
"02/28/2023","138.81","138.27","140.96","137.37","3.99M","0.39%"
"03/01/2023","135.66","138.39","140.28","133.66","4.59M","-2.27%"
"03/02/2023","137.86","135.36","139.03","135.34","3.31M","1.62%"
"03/03/2023","143.20","138.68","144.85","138.15","3.96M","3.87%"
"03/06/2023","144.03","143.30","145.06","142.63","2.87M","0.58%"
"03/07/2023","141.05","143.78","145.74","139.68","2.78M","-2.07%"
"03/08/2023","142.08","140.32","142.53","140.32","2.19M","0.73%"
"03/09/2023","137.36","142.04","144.03","136.52","3.09M","-3.32%"
"03/10/2023","138.29","137.06","141.55","135.59","3.89M","0.68%"
"03/13/2023","147.90","138.49","148.94","138.06","5.68M","6.95%"
"03/14/2023","151.28","148.98","154.88","148.05","3.95M","2.29%"
"03/15/2023","149.60","148.88","151.19","147.61","2.74M","-1.11%"
"03/16/2023","151.78","149.67","152.85","147.97","2.66M","1.46%"
"03/17/2023","150.02","151.92","154.48","149.10","6.00M","-1.16%"
"03/20/2023","154.52","150.01","156.57","148.66","3.26M","3.00%"
"03/21/2023","152.10","154.54","155.70","151.82","3.01M","-1.57%"
"03/22/2023","148.18","153.31","153.68","148.07","2.82M","-2.58%"
"03/23/2023","149.42","149.92","153.76","146.90","2.71M","0.84%"
"03/24/2023","150.88","149.74","152.57","148.97","1.99M","0.98%"
"03/27/2023","148.35","149.80","150.38","145.36","2.64M","-1.68%"
"03/28/2023","146.92","147.98","149.66","146.18","1.99M","-0.96%"
"03/29/2023","148.80","149.00","150.09","147.55","1.90M","1.28%"
"03/30/2023","147.44","150.20","151.25","146.60","2.21M","-0.91%"
"03/31/2023","153.58","148.52","154.98","147.89","3.78M","4.16%"
"04/03/2023","159.48","153.50","159.99","153.50","3.97M","3.84%"
"04/04/2023","156.52","159.21","159.68","156.03","2.31M","-1.86%"
"04/05/2023","154.61","155.79","156.87","152.25","2.28M","-1.22%"
"04/06/2023","158.27","155.00","159.07","153.49","2.62M","2.37%"
"04/10/2023","160.15","160.00","161.19","154.45","2.73M","1.19%"
"04/11/2023","155.25","152.43","156.78","149.32","6.59M","-3.06%"
"04/12/2023","155.56","156.35","159.05","154.62","2.96M","0.20%"
"04/13/2023","160.53","156.61","162.10","155.32","2.91M","3.19%"
"04/14/2023","157.10","159.95","163.24","155.35","2.66M","-2.14%"
"04/17/2023","143.97","156.60","156.75","143.21","11.56M","-8.36%"
"04/18/2023","142.63","144.00","144.93","141.01","4.41M","-0.93%"
"04/19/2023","142.82","141.57","144.06","141.25","2.82M","0.13%"
"04/20/2023","141.14","141.40","144.43","140.44","3.14M","-1.18%"
"04/21/2023","140.85","141.01","142.82","138.55","3.13M","-0.21%"
"04/24/2023","138.14","140.87","141.20","136.05","3.51M","-1.92%"
"04/25/2023","134.90","138.13","139.62","134.70","3.28M","-2.35%"
"04/26/2023","130.72","134.81","135.97","129.88","3.58M","-3.10%"
"04/27/2023","130.07","130.89","132.27","129.65","3.10M","-0.50%"
"04/28/2023","132.89","130.04","133.26","129.02","3.00M","2.17%"
"05/01/2023","133.40","132.00","134.53","130.71","2.75M","0.38%"
"05/02/2023","131.40","133.51","135.56","130.54","3.25M","-1.50%"
"05/03/2023","130.14","130.52","132.88","129.85","3.32M","-0.96%"
"05/04/2023","134.33","133.93","138.22","129.75","5.50M","3.22%"
"05/05/2023","137.04","134.65","138.18","132.14","3.38M","2.02%"
"05/08/2023","131.75","136.24","137.13","131.20","3.99M","-3.86%"
"05/09/2023","133.77","131.48","133.88","130.91","2.56M","1.53%"
"05/10/2023","130.83","134.56","135.33","130.37","2.84M","-2.20%"
"05/11/2023","128.41","130.97","131.40","126.55","2.87M","-1.85%"
"05/12/2023","129.30","128.50","131.06","128.05","1.90M","0.69%"
"05/15/2023","130.26","128.70","130.75","126.50","2.28M","0.74%"
"05/16/2023","125.11","129.37","129.50","124.25","3.69M","-3.95%"
"05/17/2023","125.57","124.25","126.99","122.56","2.57M","0.37%"
"05/18/2023","125.33","125.92","126.01","122.99","3.01M","-0.19%"
"05/19/2023","126.24","126.18","126.88","124.58","2.60M","0.73%"
"05/22/2023","126.74","126.25","127.83","125.69","1.68M","0.40%"
"05/23/2023","137.75","126.49","139.91","125.60","7.73M","8.69%"
"05/24/2023","131.59","141.19","142.79","130.34","5.32M","-4.47%"
"05/25/2023","126.47","130.00","130.16","125.80","4.23M","-3.89%"
"05/26/2023","126.24","128.49","128.49","124.25","3.64M","-0.18%"
"05/30/2023","128.89","126.47","129.24","124.23","2.62M","2.10%"
"05/31/2023","127.71","128.88","130.45","125.16","3.93M","-0.92%"
"06/01/2023","128.52","128.44","129.09","125.50","1.94M","0.63%"
"06/02/2023","130.51","129.75","131.65","128.82","2.36M","1.55%"
"06/05/2023","128.90","131.00","134.59","128.84","3.21M","-1.23%"
"06/06/2023","126.90","129.00","129.15","124.75","2.49M","-1.55%"
"06/07/2023","125.61","126.59","127.09","125.30","3.16M","-1.02%"
"06/08/2023","124.94","125.41","125.41","122.28","2.50M","-0.53%"
"06/09/2023","123.26","124.70","125.63","122.80","2.20M","-1.34%"
"06/12/2023","123.52","123.36","123.88","121.55","2.99M","0.21%"
"06/13/2023","127.98","123.25","128.84","122.90","3.33M","3.61%"
"06/14/2023","126.05","128.08","128.62","124.61","2.98M","-1.51%"
"06/15/2023","129.98","126.00","130.19","125.08","3.03M","3.12%"
"06/16/2023","128.73","130.95","133.16","126.98","5.50M","-0.96%"
"06/20/2023","124.23","127.80","128.20","124.06","2.99M","-3.50%"
"06/21/2023","121.07","123.50","124.16","121.00","2.91M","-2.54%"
"06/22/2023","120.48","121.00","121.32","118.44","3.27M","-0.49%"
"06/23/2023","118.50","119.70","120.12","117.23","3.28M","-1.64%"
"06/26/2023","120.41","121.20","122.95","119.21","3.47M","1.61%"
"06/27/2023","120.67","120.45","120.89","118.51","2.38M","0.22%"
"06/28/2023","123.00","121.19","123.22","119.16","2.53M","1.93%"
"06/29/2023","122.11","122.50","122.98","121.30","1.89M","-0.72%"
"06/30/2023","121.50","123.15","123.61","121.50","2.41M","-0.50%"
"07/03/2023","121.73","121.75","122.94","120.12","1.78M","0.19%"
"07/05/2023","123.54","122.89","128.98","122.51","5.00M","1.49%"
"07/06/2023","118.29","122.51","123.27","117.11","4.86M","-4.25%"
"07/07/2023","118.87","118.01","120.14","117.82","2.44M","0.49%"
"07/10/2023","123.09","118.87","123.60","118.64","3.40M","3.55%"
"07/11/2023","122.13","123.44","124.50","121.21","2.13M","-0.78%"
"07/12/2023","125.92","124.46","127.38","123.55","2.97M","3.10%"
"07/13/2023","126.61","126.52","128.06","126.06","2.52M","0.55%"
"07/14/2023","121.35","124.52","124.88","120.58","4.10M","-4.15%"
"07/17/2023","122.60","120.60","122.84","120.07","2.68M","1.03%"
"07/18/2023","122.61","122.60","125.49","121.75","2.84M","0.01%"
"07/19/2023","125.17","123.49","126.78","123.22","3.03M","2.09%"
"07/20/2023","124.77","124.58","127.48","124.58","2.62M","-0.32%"
"07/21/2023","126.43","125.73","127.22","121.61","7.27M","1.33%"
"07/24/2023","123.01","126.43","126.46","121.28","4.15M","-2.71%"
"07/25/2023","121.87","123.18","125.36","121.78","2.71M","-0.93%"
"07/26/2023","120.65","121.87","121.95","118.90","2.58M","-1.00%"
"07/27/2023","118.51","121.50","122.14","118.25","2.55M","-1.77%"
"07/28/2023","118.66","119.23","120.23","118.48","2.39M","0.13%"
"07/31/2023","117.66","118.72","119.04","117.05","3.17M","-0.84%"
"08/01/2023","113.94","117.00","117.05","113.77","4.87M","-3.16%"
"08/02/2023","110.22","112.60","114.12","110.04","4.55M","-3.26%"
"08/03/2023","109.95","108.63","114.77","108.26","6.04M","-0.24%"
"08/04/2023","108.19","108.89","111.68","107.60","4.04M","-1.60%"
"08/07/2023","101.20","106.53","106.53","98.43","10.24M","-6.46%"
"08/08/2023","99.74","101.36","101.82","98.86","4.70M","-1.44%"
"08/09/2023","101.82","99.57","102.85","98.64","3.76M","2.09%"
"08/10/2023","100.28","102.88","104.17","99.69","3.11M","-1.51%"
"08/11/2023","101.49","99.08","102.02","98.95","2.86M","1.21%"
"08/14/2023","100.00","100.87","100.87","97.80","3.04M","-1.47%"
"08/15/2023","96.41","98.73","98.93","96.10","3.23M","-3.59%"
"08/16/2023","98.92","95.46","99.74","95.02","5.20M","2.60%"
"08/17/2023","106.24","98.99","106.58","98.92","7.54M","7.40%"
"08/18/2023","101.62","105.90","107.26","101.40","4.14M","-4.35%"
"08/21/2023","111.08","101.99","112.32","101.82","7.75M","9.31%"
"08/22/2023","116.24","112.50","116.88","112.46","7.10M","4.65%"
"08/23/2023","115.46","117.34","117.68","111.85","3.77M","-0.67%"
"08/24/2023","112.65","114.93","115.37","112.58","2.72M","-2.43%"
"08/25/2023","111.93","113.65","114.70","109.81","2.71M","-0.64%"
"08/28/2023","113.83","114.73","116.95","113.00","2.70M","1.70%"
"08/29/2023","115.99","113.75","116.44","113.72","2.85M","1.90%"
"08/30/2023","116.62","116.19","118.07","114.00","3.33M","0.54%"
"08/31/2023","113.07","116.44","116.60","112.86","3.31M","-3.04%"
"09/01/2023","112.56","114.21","114.72","111.57","2.24M","-0.45%"
"09/05/2023","109.36","112.72","112.78","108.99","2.87M","-2.84%"
"09/06/2023","108.24","109.75","109.75","106.60","2.92M","-1.02%"
"09/07/2023","108.35","107.61","110.12","106.70","2.66M","0.10%"
"09/08/2023","107.64","107.62","109.47","106.87","2.16M","-0.66%"
"09/11/2023","105.80","106.80","107.25","104.50","3.06M","-1.71%"
"09/12/2023","105.24","105.37","106.18","103.53","2.73M","-0.53%"
"09/13/2023","108.59","113.80","114.88","107.24","9.82M","3.18%"
"09/14/2023","112.81","108.59","114.33","106.39","5.51M","3.89%"
"09/15/2023","114.59","112.99","115.25","111.90","6.33M","1.58%"
"09/18/2023","104.14","114.21","114.30","103.81","7.53M","-9.12%"
"09/19/2023","106.74","102.31","107.79","101.85","4.12M","2.50%"
"09/20/2023","103.53","106.65","106.66","103.27","2.88M","-3.01%"
"09/21/2023","100.23","101.78","103.59","100.07","3.22M","-3.19%"
"09/22/2023","99.99","100.77","100.98","98.51","2.28M","-0.24%"
"09/25/2023","98.17","99.52","99.80","97.11","2.91M","-1.82%"
"09/26/2023","98.12","98.57","99.62","97.89","2.89M","-0.05%"
"09/27/2023","99.44","98.76","100.33","97.90","2.37M","1.35%"
"09/28/2023","100.27","98.94","101.03","97.32","2.03M","0.83%"
"09/29/2023","103.29","100.97","104.74","100.97","4.20M","3.01%"
"10/02/2023","103.31","103.12","104.06","101.48","2.41M","0.02%"
"10/03/2023","103.08","101.93","103.68","100.92","2.42M","-0.22%"
